name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
28 wind_offshore,eGon2035,28,wind_offshore,4000.0,1.0,2.5681327177381137,1.0,0,inf,PV,4000.0,4000.0
28 wind_onshore,eGon2035,28,wind_onshore,5377.330391061033,1.0,1.308020499342581,1.0,0,inf,PV,5377.330391061033,5377.330391061033
28753 load shedding,,28753,load shedding,153199.04918389503,1.0,10000.009825642306,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
29 biomass,eGon2035,29,biomass,91.06121142642237,0.9999999999999998,42.10795913277565,0.9999999999999998,0,inf,PV,91.06121142642237,91.06121142642237
29 central_biomass_CHP,eGon2035,29,central_biomass_CHP,58.44510853428373,0.9999999999999999,42.109891956044564,0.9999999999999999,0,inf,PV,58.44510853428373,58.44510853428373
29 industrial_biomass_CHP,eGon2035,29,industrial_biomass_CHP,594.2490243338814,1.0,42.10826519984804,1.0,0,inf,PV,594.2490243338814,594.2490243338814
29 load shedding,,29,load shedding,104175353.44504862,0.9999999999999999,10000.008115287603,0.9999999999999999,1,0.0,PQ,104175353.44504862,104175353.44504862
29 others,eGon2035,29,others,29.678064673065116,0.9999999999999999,0.004310704750784048,0.9999999999999999,0,inf,PV,29.678064673065116,29.678064673065116
29 reservoir,eGon2035,29,reservoir,2.5893032160638585,0.6500000000000001,0.010124916790704461,1.0,0,inf,PV,2.5893032160638585,2.5893032160638585
29 run_of_river,eGon2035,29,run_of_river,893.2917360806497,0.65,0.007831640033742211,1.0,0,inf,PV,893.2917360806497,893.2917360806497
29 solar,eGon2035,29,solar,3518.7960611498047,1.0,0.017962944835070122,1.0,0,inf,PV,3518.7960611498047,3518.7960611498047
29 solar_rooftop,eGon2035,29,solar_rooftop,8188.963796526544,1.0,0.018097625171581824,1.0,0,inf,PV,8188.963796526544,8188.963796526544
29 wind_onshore,eGon2035,29,wind_onshore,2475.2577061834368,1.0,1.308671054471353,1.0,0,inf,PV,2475.2577061834368,2475.2577061834368
3 load shedding,,3,load shedding,459597.1475516851,1.0,10000.040786525162,1.0,1,0.0,PQ,459597.1475516851,459597.1475516851
3 nuclear,eGon2035,3,nuclear,53597.0,1.0,5.2407865251626,1.0,0,inf,PV,53597.0,53597.0
3 oil,eGon2035,3,oil,76.0,1.0,101.8727865251626,1.0,0,inf,PV,76.0,76.0
3 others,eGon2035,3,others,4431.7999767599995,1.0,0.04078652516259929,1.0,0,inf,PV,4431.7999767599995,4431.7999767599995
3 reservoir,eGon2035,3,reservoir,10094.0,0.65,0.04078652516259929,1.0,0,inf,PV,10094.0,10094.0
3 run_of_river,eGon2035,3,run_of_river,13638.0,0.65,0.04078652516259929,1.0,0,inf,PV,13638.0,13638.0
3 solar,eGon2035,3,solar,60622.60725,1.0,0.050786525162599294,1.0,0,inf,PV,60622.60725,60622.60725
3 wind_offshore,eGon2035,3,wind_offshore,4000.0,1.0,2.6007865251625994,1.0,0,inf,PV,4000.0,4000.0
3 wind_onshore,eGon2035,3,wind_onshore,67433.11411380001,1.0,1.3407865251625994,1.0,0,inf,PV,67433.11411380001,67433.11411380001
31613 load shedding,,31613,load shedding,153199.04918389503,1.0,10000.008925532053,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
31613 run_of_river,eGon2035,31613,run_of_river,20.943170187632347,0.65,0.01016278443207947,1.0,0,inf,PV,20.943170187632347,20.943170187632347
31613 solar,eGon2035,31613,solar,10.046510089959195,1.0,0.013336297355779791,1.0,0,inf,PV,10.046510089959195,10.046510089959195
31613 solar_rooftop,eGon2035,31613,solar_rooftop,101.13682366690182,1.0,0.022110687355945804,1.0,0,inf,PV,101.13682366690182,101.13682366690182
31613 wind_onshore,eGon2035,31613,wind_onshore,2.289361172363304,1.0,1.304263898212255,1.0,0,inf,PV,2.289361172363304,2.289361172363304
31638 biomass,eGon2035,31638,biomass,0.06867830429420713,1.0,42.112195751323654,1.0,0,inf,PV,0.06867830429420713,0.06867830429420713
31638 industrial_biomass_CHP,eGon2035,31638,industrial_biomass_CHP,2.434874814910623,1.0,42.105497888254206,1.0,0,inf,PV,2.434874814910623,2.434874814910623
31638 load shedding,,31638,load shedding,153199.04918389503,1.0,10000.002351242882,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
31638 run_of_river,eGon2035,31638,run_of_river,25.06834007307508,0.65,0.009143601234908632,1.0,0,inf,PV,25.06834007307508,25.06834007307508
31638 solar,eGon2035,31638,solar,14.031955633744762,1.0,0.01795646240933469,1.0,0,inf,PV,14.031955633744762,14.031955633744762
31638 solar_rooftop,eGon2035,31638,solar_rooftop,208.26895195024656,1.0,0.01612034000586288,1.0,0,inf,PV,208.26895195024656,208.26895195024656
31638 wind_onshore,eGon2035,31638,wind_onshore,10.162369591839852,1.0,1.3068200288759586,1.0,0,inf,PV,10.162369591839852,10.162369591839852
31672 industrial_biomass_CHP,eGon2035,31672,industrial_biomass_CHP,1.1080099759465416,1.0,42.116516703420054,1.0,0,inf,PV,1.1080099759465416,1.1080099759465416
31672 load shedding,,31672,load shedding,153199.04918389503,1.0,10000.019491613848,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
31672 solar_rooftop,eGon2035,31672,solar_rooftop,25.768772739788407,1.0,0.021227605569725565,1.0,0,inf,PV,25.768772739788407,25.768772739788407
31672 wind_onshore,eGon2035,31672,wind_onshore,0.15128517007112735,1.0,1.3049888546834938,1.0,0,inf,PV,0.15128517007112735,0.15128517007112735
37184 load shedding,,37184,load shedding,153199.04918389503,1.0,10000.009858004109,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
37226 load shedding,,37226,load shedding,153199.04918389503,1.0,10000.004572528927,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
37280 load shedding,,37280,load shedding,153199.04918389503,1.0,10000.00256672834,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
4 coal,eGon2035,4,coal,3402.0,1.0,49.3682865251626,1.0,0,inf,PV,3402.0,3402.0
4 load shedding,,4,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
4 nuclear,eGon2035,4,nuclear,5111.5,1.0,5.2407865251626,1.0,0,inf,PV,5111.5,5111.5
4 oil,eGon2035,4,oil,371.00000003,1.0,101.8727865251626,1.0,0,inf,PV,371.00000003,371.00000003
4 others,eGon2035,4,others,4700.411133,1.0,0.04078652516259929,1.0,0,inf,PV,4700.411133,4700.411133
4 run_of_river,eGon2035,4,run_of_river,1969.352051,0.65,0.04078652516259929,1.0,0,inf,PV,1969.352051,1969.352051
4 solar,eGon2035,4,solar,47966.680995,1.0,0.050786525162599294,1.0,0,inf,PV,47966.680995,47966.680995
4 wind_offshore,eGon2035,4,wind_offshore,19335.15,1.0,2.6007865251625994,1.0,0,inf,PV,19335.15,19335.15
4 wind_onshore,eGon2035,4,wind_onshore,25168.151905,1.0,1.3407865251625994,1.0,0,inf,PV,25168.151905,25168.151905
41276 load shedding,,41276,load shedding,62045614.919477485,0.9999999999999997,10000.008009049547,0.9999999999999997,1,0.0,PQ,62045614.919477485,62045614.919477485
41278 load shedding,,41278,load shedding,12409122.983895497,0.9999999999999998,10000.006839812113,0.9999999999999998,1,0.0,PQ,12409122.983895497,12409122.983895497
41288 load shedding,,41288,load shedding,26503435.50881384,0.9999999999999997,10000.008434591005,0.9999999999999997,1,0.0,PQ,26503435.50881384,26503435.50881384
41526 load shedding,,41526,load shedding,31252606.033514585,0.9999999999999997,10000.007878823637,0.9999999999999997,1,0.0,PQ,31252606.033514585,31252606.033514585
41530 load shedding,,41530,load shedding,30793008.8859629,0.9999999999999998,10000.007980173512,0.9999999999999998,1,0.0,PQ,30793008.8859629,30793008.8859629
41538 load shedding,,41538,load shedding,7200355.311643066,1.0000000000000002,10000.007776469285,1.0000000000000002,1,0.0,PQ,7200355.311643066,7200355.311643066
41544 load shedding,,41544,load shedding,45500117.60761682,1.0,10000.00755602376,1.0,1,0.0,PQ,45500117.60761682,45500117.60761682
42514 load shedding,,42514,load shedding,15626303.016757293,0.9999999999999994,10000.008602079122,0.9999999999999994,1,0.0,PQ,15626303.016757293,15626303.016757293
42658 load shedding,,42658,load shedding,29107819.344940055,0.9999999999999997,10000.007695671702,0.9999999999999997,1,0.0,PQ,29107819.344940055,29107819.344940055
42660 load shedding,,42660,load shedding,17771089.705331825,1.0000000000000002,10000.00827927028,1.0000000000000002,1,0.0,PQ,17771089.705331825,17771089.705331825
42664 load shedding,,42664,load shedding,23133056.42676815,0.9999999999999998,10000.007394402603,0.9999999999999998,1,0.0,PQ,23133056.42676815,23133056.42676815
42704 load shedding,,42704,load shedding,12562322.033079391,0.9999999999999998,10000.00764895406,0.9999999999999998,1,0.0,PQ,12562322.033079391,12562322.033079391
42708 load shedding,,42708,load shedding,36461373.70576701,1.0000000000000002,10000.008231177848,1.0000000000000002,1,0.0,PQ,36461373.70576701,36461373.70576701
42816 load shedding,,42816,load shedding,26503435.50881384,0.9999999999999997,10000.008462908063,0.9999999999999997,1,0.0,PQ,26503435.50881384,26503435.50881384
43542 load shedding,,43542,load shedding,43508529.96822619,0.9999999999999998,10000.008112081206,0.9999999999999998,1,0.0,PQ,43508529.96822619,43508529.96822619
43544 load shedding,,43544,load shedding,85944666.59216511,0.9999999999999999,10000.008188336158,0.9999999999999999,1,0.0,PQ,85944666.59216511,85944666.59216511
43546 load shedding,,43546,load shedding,59134832.98498348,0.9999999999999999,10000.008021499998,0.9999999999999999,1,0.0,PQ,59134832.98498348,59134832.98498348
43556 load shedding,,43556,load shedding,7659952.459194751,1.0,10000.009097803993,1.0,1,0.0,PQ,7659952.459194751,7659952.459194751
43742 load shedding,,43742,load shedding,8885544.852665912,1.0,10000.008401288947,1.0,1,0.0,PQ,8885544.852665912,8885544.852665912
48639 CH4,eGon2035,48639,CH4,1223.8263116666665,1.0,30.118656629075527,1.0,0,10276424.977699999,PQ,1223.8263116666665,1223.8263116666665
48639 load shedding,,48639,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48640 CH4,eGon2035,48640,CH4,22992.144076458335,1.0,52.498571951974924,1.0,0,201411182.109775,PQ,22992.144076458335,22992.144076458335
48640 load shedding,,48640,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48641 load shedding,,48641,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48642 CH4,eGon2035,48642,CH4,1145.198149375,1.0,29.81403417183162,1.0,0,10031935.788525,PQ,1145.198149375,1145.198149375
48642 load shedding,,48642,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48643 CH4,eGon2035,48643,CH4,3411.7605122916666,1.0,36.327956971639956,1.0,0,27624196.192675,PQ,3411.7605122916666,3411.7605122916666
48643 load shedding,,48643,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48644 CH4,eGon2035,48644,CH4,66666.77280984167,1.0,48.569582939903526,1.0,0,584000929.814213,PQ,66666.77280984167,66666.77280984167
48644 load shedding,,48644,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48645 CH4,eGon2035,48645,CH4,114009.58196449144,1.0,50.95184372553352,1.0,0,976813718.008945,PQ,114009.58196449144,114009.58196449144
48645 load shedding,,48645,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48646 CH4,eGon2035,48646,CH4,91.826031,1.0,32.880414965457916,1.0,0,581746.0315599999,PQ,91.826031,91.826031
48646 load shedding,,48646,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48647 CH4,eGon2035,48647,CH4,24654.71423279167,1.0,48.87481832102042,1.0,0,213747863.19175497,PQ,24654.71423279167,24654.71423279167
48647 load shedding,,48647,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48648 CH4,eGon2035,48648,CH4,20833.333333333332,1.0,41.0172865251626,1.0,0,182500000.0,PQ,20833.333333333332,20833.333333333332
48648 load shedding,,48648,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48649 CH4,eGon2035,48649,CH4,14680.832195275001,1.0,43.5474850752224,1.0,0,128604090.03060901,PQ,14680.832195275001,14680.832195275001
48649 load shedding,,48649,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48650 CH4,eGon2035,48650,CH4,6417.153026700132,1.0,45.55451816863077,1.0,0,56214260.51389316,PQ,6417.153026700132,6417.153026700132
48650 load shedding,,48650,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48652 CH4,eGon2035,48652,CH4,31637.094907407405,1.0,41.0172865251626,1.0,0,277140951.3888889,PQ,31637.094907407405,31637.094907407405
48652 load shedding,,48652,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48653 load shedding,,48653,load shedding,6587559.114907486,1.0000000000000002,10000.00852178915,1.0000000000000002,1,0.0,PQ,6587559.114907486,6587559.114907486
48693 load shedding,,48693,load shedding,459597.1475516851,1.0,10000.004575993817,1.0,1,0.0,PQ,459597.1475516851,459597.1475516851
48695 load shedding,,48695,load shedding,153199.04918389503,1.0,10000.00687812945,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
48697 load shedding,,48697,load shedding,919194.2951033702,1.0,10000.011056695083,1.0,1,0.0,PQ,919194.2951033702,919194.2951033702
48700 load shedding,,48700,load shedding,1685189.5410228453,0.9999999999999999,10000.007045039096,0.9999999999999999,1,0.0,PQ,1685189.5410228453,1685189.5410228453
48701 load shedding,,48701,load shedding,459597.1475516851,1.0,10000.007332856769,1.0,1,0.0,PQ,459597.1475516851,459597.1475516851
48706 load shedding,,48706,load shedding,3370379.0820456906,1.0000000000000004,10000.007168108581,1.0000000000000004,1,0.0,PQ,3370379.0820456906,3370379.0820456906
48717 load shedding,,48717,load shedding,2910781.9344940055,1.0000000000000002,10000.008711708784,1.0000000000000002,1,0.0,PQ,2910781.9344940055,2910781.9344940055
48718 load shedding,,48718,load shedding,3829976.2295973757,1.0,10000.008639487274,1.0,1,0.0,PQ,3829976.2295973757,3829976.2295973757
48763 load shedding,,48763,load shedding,4289573.37714906,1.0000000000000002,10000.005211843827,1.0000000000000002,1,0.0,PQ,4289573.37714906,4289573.37714906
48785 load shedding,,48785,load shedding,4595971.475516851,1.0000000000000002,10000.007967944415,1.0000000000000002,1,0.0,PQ,4595971.475516851,4595971.475516851
48810 load shedding,,48810,load shedding,4136374.3279651655,1.0000000000000002,10000.009444777954,1.0000000000000002,1,0.0,PQ,4136374.3279651655,4136374.3279651655
49625 central_biomass_CHP_heat,eGon2035,49625,central_biomass_CHP_heat,2.413,0.9999999999999998,0.007384700372293578,0.9999999999999998,0,inf,PQ,2.413,2.413
49625 geo_thermal,eGon2035,49625,geo_thermal,221.95233519814212,1.0,0.02241196821909506,1.0,0,inf,PQ,221.95233519814212,221.95233519814212
49625 load shedding,,49625,load shedding,153199.04918389503,1.0,10000.00805927511,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
49934 load shedding,,49934,load shedding,153199.04918389503,1.0,10000.009254066661,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
49936 load shedding,,49936,load shedding,153199.04918389503,1.0,10000.003484867239,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
49936 solar_thermal_collector,eGon2035,49936,solar_thermal_collector,14.191740884272004,1.0,0.007059571505120892,1.0,0,inf,PQ,14.191740884272004,14.191740884272004
5 load shedding,,5,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
5 others,eGon2035,5,others,341.30299759,0.9999999999999998,0.04078652516259929,0.9999999999999998,0,inf,PV,341.30299759,341.30299759
5 reservoir,eGon2035,5,reservoir,36062.200194,0.65,0.04078652516259929,1.0,0,inf,PV,36062.200194,36062.200194
5 solar,eGon2035,5,solar,2000.0,1.0,0.050786525162599294,1.0,0,inf,PV,2000.0,2000.0
5 wind_onshore,eGon2035,5,wind_onshore,9217.9594595,1.0,1.3407865251625994,1.0,0,inf,PV,9217.9594595,9217.9594595
50209 central_biomass_CHP_heat,eGon2035,50209,central_biomass_CHP_heat,14.664,1.0,0.008746793653038262,1.0,0,inf,PQ,14.664,14.664
50209 load shedding,,50209,load shedding,153199.04918389503,1.0,10000.00144491638,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
50808 load shedding,,50808,load shedding,153199.04918389503,1.0,10000.016067035105,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
51439 central_biomass_CHP_heat,eGon2035,51439,central_biomass_CHP_heat,4.465,0.9999999999999999,0.0030572450290938637,0.9999999999999999,0,inf,PQ,4.465,4.465
51439 load shedding,,51439,load shedding,153199.04918389503,1.0,10000.008682767359,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
51953 central_biomass_CHP_heat,eGon2035,51953,central_biomass_CHP_heat,0.8679999999999999,1.0,0.001367852123295466,1.0,0,inf,PQ,0.8679999999999999,0.8679999999999999
51953 load shedding,,51953,load shedding,153199.04918389503,1.0,10000.0042362198,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
52040 load shedding,,52040,load shedding,17771089.705331825,1.0000000000000002,10000.007690138571,1.0000000000000002,1,0.0,PQ,17771089.705331825,17771089.705331825
52041 load shedding,,52041,load shedding,86251064.6905329,0.9999999999999999,10000.007503257644,0.9999999999999999,1,0.0,PQ,86251064.6905329,86251064.6905329
52042 load shedding,,52042,load shedding,23592653.574319836,0.9999999999999998,10000.00819439832,0.9999999999999998,1,0.0,PQ,23592653.574319836,23592653.574319836
52043 load shedding,,52043,load shedding,31405805.08269848,0.9999999999999997,10000.008249818979,0.9999999999999997,1,0.0,PQ,31405805.08269848,31405805.08269848
52044 load shedding,,52044,load shedding,29107819.344940055,0.9999999999999997,10000.007481278675,0.9999999999999997,1,0.0,PQ,29107819.344940055,29107819.344940055
52046 load shedding,,52046,load shedding,31712203.18106627,0.9999999999999996,10000.007752393445,0.9999999999999996,1,0.0,PQ,31712203.18106627,31712203.18106627
52047 load shedding,,52047,load shedding,12562322.033079391,0.9999999999999998,10000.006673146921,0.9999999999999998,1,0.0,PQ,12562322.033079391,12562322.033079391
52052 load shedding,,52052,load shedding,44121326.16496177,1.0,10000.008042937949,1.0,1,0.0,PQ,44121326.16496177,44121326.16496177
52053 load shedding,,52053,load shedding,16085900.164308978,0.9999999999999998,10000.007730657559,0.9999999999999998,1,0.0,PQ,16085900.164308978,16085900.164308978
52055 load shedding,,52055,load shedding,8885544.852665912,1.0,10000.007497253748,1.0,1,0.0,PQ,8885544.852665912,8885544.852665912
52058 load shedding,,52058,load shedding,60973221.575190224,0.9999999999999999,10000.008259362536,0.9999999999999999,1,0.0,PQ,60973221.575190224,60973221.575190224
52059 load shedding,,52059,load shedding,45959714.755168505,0.9999999999999999,10000.00768657578,0.9999999999999999,1,0.0,PQ,45959714.755168505,45959714.755168505
52064 load shedding,,52064,load shedding,7506753.410010857,1.0,10000.00884198974,1.0,1,0.0,PQ,7506753.410010857,7506753.410010857
52067 load shedding,,52067,load shedding,26350236.459629945,0.9999999999999997,10000.007272491854,0.9999999999999997,1,0.0,PQ,26350236.459629945,26350236.459629945
52069 load shedding,,52069,load shedding,62352013.01784527,0.9999999999999997,10000.007594121927,0.9999999999999997,1,0.0,PQ,62352013.01784527,62352013.01784527
52074 load shedding,,52074,load shedding,36461373.70576701,1.0000000000000002,10000.007920938448,1.0000000000000002,1,0.0,PQ,36461373.70576701,36461373.70576701
52084 load shedding,,52084,load shedding,12562322.033079391,0.9999999999999998,10000.008515820977,0.9999999999999998,1,0.0,PQ,12562322.033079391,12562322.033079391
52086 load shedding,,52086,load shedding,27422629.80391721,0.9999999999999999,10000.007901625915,0.9999999999999999,1,0.0,PQ,27422629.80391721,27422629.80391721
52095 load shedding,,52095,load shedding,7659952.459194751,1.0,10000.007228907882,1.0,1,0.0,PQ,7659952.459194751,7659952.459194751
53184 load shedding,,53184,load shedding,153199.04918389503,1.0,10000.002856262234,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
53649 load shedding,,53649,load shedding,153199.04918389503,1.0,10000.004973756322,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
55357 load shedding,,55357,load shedding,153199.04918389503,1.0,10000.000438483856,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
6 coal,eGon2035,6,coal,8437.217028500001,1.0,49.3682865251626,1.0,0,inf,PV,8437.217028500001,8437.217028500001
6 lignite,eGon2035,6,lignite,3505.8599857,1.0,37.605286525162605,1.0,0,inf,PV,3505.8599857,3505.8599857
6 load shedding,,6,load shedding,306398.09836779005,1.0,10000.040786525162,1.0,1,0.0,PQ,306398.09836779005,306398.09836779005
6 others,eGon2035,6,others,9161.5,1.0,0.04078652516259929,1.0,0,inf,PV,9161.5,9161.5
6 reservoir,eGon2035,6,reservoir,362.5,0.65,0.04078652516259929,1.0,0,inf,PV,362.5,362.5
6 run_of_river,eGon2035,6,run_of_river,536.5,0.65,0.04078652516259929,1.0,0,inf,PV,536.5,536.5
6 solar,eGon2035,6,solar,22190.819985000002,1.0,0.050786525162599294,1.0,0,inf,PV,22190.819985000002,22190.819985000002
6 wind_offshore,eGon2035,6,wind_offshore,2400.0,1.0,2.6007865251625994,1.0,0,inf,PV,2400.0,2400.0
6 wind_onshore,eGon2035,6,wind_onshore,18065.333720000002,1.0,1.3407865251625994,1.0,0,inf,PV,18065.333720000002,18065.333720000002
63652 load shedding,,63652,load shedding,153199.04918389503,1.0,10000.008425673039,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
63961 load shedding,,63961,load shedding,153199.04918389503,1.0,10000.00777228033,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
63963 load shedding,,63963,load shedding,153199.04918389503,1.0,10000.002452101144,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
64236 load shedding,,64236,load shedding,153199.04918389503,1.0,10000.000090928621,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
64835 load shedding,,64835,load shedding,153199.04918389503,1.0,10000.001518994495,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
65466 load shedding,,65466,load shedding,153199.04918389503,1.0,10000.009610273408,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
65980 load shedding,,65980,load shedding,153199.04918389503,1.0,10000.000070568343,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
66067 load shedding,,66067,load shedding,17771089.705331825,1.0000000000000002,10000.008015402034,1.0000000000000002,1,0.0,PQ,17771089.705331825,17771089.705331825
66068 load shedding,,66068,load shedding,86251064.6905329,0.9999999999999999,10000.008292357958,0.9999999999999999,1,0.0,PQ,86251064.6905329,86251064.6905329
66069 load shedding,,66069,load shedding,23592653.574319836,0.9999999999999998,10000.007280653335,0.9999999999999998,1,0.0,PQ,23592653.574319836,23592653.574319836
66070 load shedding,,66070,load shedding,31405805.08269848,0.9999999999999997,10000.007831822182,0.9999999999999997,1,0.0,PQ,31405805.08269848,31405805.08269848
66071 load shedding,,66071,load shedding,29107819.344940055,0.9999999999999997,10000.008553954136,0.9999999999999997,1,0.0,PQ,29107819.344940055,29107819.344940055
66073 load shedding,,66073,load shedding,31712203.18106627,0.9999999999999996,10000.008179160066,0.9999999999999996,1,0.0,PQ,31712203.18106627,31712203.18106627
66074 load shedding,,66074,load shedding,12562322.033079391,0.9999999999999998,10000.007616135374,0.9999999999999998,1,0.0,PQ,12562322.033079391,12562322.033079391
66079 load shedding,,66079,load shedding,44121326.16496177,1.0,10000.00848867929,1.0,1,0.0,PQ,44121326.16496177,44121326.16496177
66080 load shedding,,66080,load shedding,16085900.164308978,0.9999999999999998,10000.00798293021,0.9999999999999998,1,0.0,PQ,16085900.164308978,16085900.164308978
66082 load shedding,,66082,load shedding,8885544.852665912,1.0,10000.007638498539,1.0,1,0.0,PQ,8885544.852665912,8885544.852665912
66085 load shedding,,66085,load shedding,60973221.575190224,0.9999999999999999,10000.008220562402,0.9999999999999999,1,0.0,PQ,60973221.575190224,60973221.575190224
66086 load shedding,,66086,load shedding,45959714.755168505,0.9999999999999999,10000.008026669868,0.9999999999999999,1,0.0,PQ,45959714.755168505,45959714.755168505
66091 load shedding,,66091,load shedding,7506753.410010857,1.0,10000.006825435028,1.0,1,0.0,PQ,7506753.410010857,7506753.410010857
66094 load shedding,,66094,load shedding,26350236.459629945,0.9999999999999997,10000.007733904766,0.9999999999999997,1,0.0,PQ,26350236.459629945,26350236.459629945
66096 load shedding,,66096,load shedding,62352013.01784527,0.9999999999999997,10000.008133983341,0.9999999999999997,1,0.0,PQ,62352013.01784527,62352013.01784527
66101 load shedding,,66101,load shedding,36461373.70576701,1.0000000000000002,10000.007845730357,1.0000000000000002,1,0.0,PQ,36461373.70576701,36461373.70576701
66111 load shedding,,66111,load shedding,12562322.033079391,0.9999999999999998,10000.00756787125,0.9999999999999998,1,0.0,PQ,12562322.033079391,12562322.033079391
66113 load shedding,,66113,load shedding,27422629.80391721,0.9999999999999999,10000.007308398868,0.9999999999999999,1,0.0,PQ,27422629.80391721,27422629.80391721
66122 load shedding,,66122,load shedding,7659952.459194751,1.0,10000.008344689639,1.0,1,0.0,PQ,7659952.459194751,7659952.459194751
67211 load shedding,,67211,load shedding,153199.04918389503,1.0,10000.007792601216,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
67676 load shedding,,67676,load shedding,153199.04918389503,1.0,10000.011793624126,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
69384 load shedding,,69384,load shedding,153199.04918389503,1.0,10000.000102216947,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
69914 load shedding,,69914,load shedding,45959714.755168505,0.9999999999999999,10000.008502582818,0.9999999999999999,1,0.0,PQ,45959714.755168505,45959714.755168505
69915 load shedding,,69915,load shedding,60666823.47682243,0.9999999999999998,10000.007803808101,0.9999999999999998,1,0.0,PQ,60666823.47682243,60666823.47682243
69920 load shedding,,69920,load shedding,43968127.11577787,0.9999999999999999,10000.008258857113,0.9999999999999999,1,0.0,PQ,43968127.11577787,43968127.11577787
69924 load shedding,,69924,load shedding,30946207.935146794,0.9999999999999999,10000.007263116697,0.9999999999999999,1,0.0,PQ,30946207.935146794,30946207.935146794
69925 load shedding,,69925,load shedding,86097865.641349,0.9999999999999998,10000.00825418764,0.9999999999999998,1,0.0,PQ,86097865.641349,86097865.641349
69929 load shedding,,69929,load shedding,12562322.033079391,0.9999999999999998,10000.0080832919,0.9999999999999998,1,0.0,PQ,12562322.033079391,12562322.033079391
69931 load shedding,,69931,load shedding,62045614.919477485,0.9999999999999997,10000.007823715294,0.9999999999999997,1,0.0,PQ,62045614.919477485,62045614.919477485
69958 load shedding,,69958,load shedding,7659952.459194751,1.0,10000.009004951553,1.0,1,0.0,PQ,7659952.459194751,7659952.459194751
69975 load shedding,,69975,load shedding,29107819.344940055,0.9999999999999997,10000.008209877275,0.9999999999999997,1,0.0,PQ,29107819.344940055,29107819.344940055
7 biomass,eGon2035,7,biomass,20.309248749809747,1.0,42.10988642273435,1.0,0,inf,PV,20.309248749809747,20.309248749809747
7 central_biomass_CHP,eGon2035,7,central_biomass_CHP,84.759117778599,1.0,42.10875182747876,1.0,0,inf,PV,84.759117778599,84.759117778599
