name,bus0,bus1,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod
14701,31950,31948,AC,0.5456289299999999,0.15775818465000002,0.0,4.551310502343519e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.2625298534688796,3.053592166027956,1.0,2.0,-inf,inf,,0.0
24590,8814,8809,AC,5.7769650974,0.6436031823,0.0,1.5767145149973523e-06,3580.0,True,3580.0,10741.486288219148,1.0,0,40,7.172573074845291,45.94909776235922,1.0,2.0,-inf,inf,,0.0
1491,885,31316,AC,0.8885189730190279,0.25689868916923986,0.0,2.423182682213077e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.30920814248766504,4.795368598257673,1.0,2.0,-inf,inf,,0.0
14705,8866,8767,AC,0.5042033699999999,0.145781405,0.0,3.972794440438637e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.34430050632365855,2.6698000626787395,1.0,2.0,-inf,inf,,0.0
1495,887,32648,AC,0.3823865804226556,0.11055972405597682,0.0,6.760984995428464e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.2625060745118727,2.0355437221649813,1.0,2.0,-inf,inf,,0.0
5251,8885,31655,AC,0.07135983015474578,0.020632358371204303,0.0,4.2178702969737397e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.050666239459291953,0.3928798442049189,1.0,2.0,-inf,inf,,0.0
14716,8900,31632,AC,0.08139728330862055,0.028241447567516828,0.0,6.495060505712968e-07,1040.0,True,1040.0,6218.755219495297,1.0,0,40,0.23077020505004614,0.5913460958479242,1.0,2.0,-inf,inf,,0.0
8668,902,34668,AC,1.4774993304847248,0.5126301271957595,0.0,1.1412459441232664e-06,1040.0,True,1040.0,6218.755219495297,1.0,0,40,3.704816322800109,9.493550815394004,1.0,2.0,-inf,inf,,0.0
14728,8998,32968,AC,0.03720720435078426,0.010757780437092966,0.0,2.1267021081296497e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.02871690459661778,0.22267871317016785,1.0,2.0,-inf,inf,,0.0
14729,8998,32479,AC,3.168374484985326,0.9160783810430562,0.0,5.012347583079197e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,2.1809991368932096,16.91206235667291,1.0,2.0,-inf,inf,,0.0
5410,9008,33789,AC,1.9642440339197211,0.5679245858842911,0.0,5.028029340473822e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.341932628161556,10.405711722678879,1.0,2.0,-inf,inf,,0.0
10456,902,334,AC,4.05716146,1.407664148,0.0,2.018194353031611e-05,1040.0,True,1040.0,6218.755219495297,1.0,0,40,10.051888001311973,25.757851730414444,1.0,2.0,-inf,inf,,0.0
14749,9008,35147,AC,0.6122601172449468,0.17702398544094336,0.0,1.0427929672279279e-06,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,0.8382071455492104,6.499686897414463,1.0,4.0,-inf,inf,,0.0
14757,9020,33906,AC,7.27221392755,2.1026360575000003,0.0,7.583182835839555e-08,520.0,True,520.0,1554.6888048738242,1.0,0,40,3.3445346533476843,38.90165130375221,1.0,2.0,-inf,inf,,0.0
5522,9030,30955,AC,7.485320594420764,0.8339260181432355,0.0,1.1236314571477945e-06,3580.0,True,3580.0,10741.486288219148,1.0,0,40,23.278772754019577,59.651597489525,1.0,2.0,-inf,inf,,0.0
5533,9048,32232,AC,0.133932035792558,0.014921111000460554,0.0,1.5352588003766683e-06,3580.0,True,3580.0,10741.486288219148,1.0,0,40,0.42934059298015,1.100180516773318,1.0,2.0,-inf,inf,,0.0
5532,9048,32234,AC,0.03879853667458369,0.004322487724208713,0.0,6.166876298612388e-07,3580.0,True,3580.0,10741.486288219148,1.0,0,40,0.16838426677031704,0.431482819609439,1.0,2.0,-inf,inf,,0.0
14787,9087,9085,AC,0.6912919607,0.19987394680000004,0.0,1.474954058545616e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.4717980140131216,3.658450522869252,1.0,2.0,-inf,inf,,0.0
14795,33985,32937,AC,2.7126368060000003,0.784306754,0.0,1.5429437369479139e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.2657508841029224,14.72246654149682,1.0,2.0,-inf,inf,,0.0
14801,9100,34451,AC,0.43657397783914814,0.12622728620087764,0.0,4.6927294267556637e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.30175624299459336,2.33990023733319,1.0,2.0,-inf,inf,,0.0
5563,9116,32265,AC,1.0014991030772677,0.2895653963415603,0.0,3.2266770000894825e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.27937564328137043,5.415887402459673,1.0,2.0,-inf,inf,,0.0
5368,31593,31592,AC,3.3808381023010976,0.9775064506529306,0.0,3.285069976600513e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.5456303209519602,17.97785881213566,1.0,2.0,-inf,inf,,0.0
14822,33906,33903,AC,0.10067566618294926,0.029108461592249998,0.0,7.3544413044095e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.09033555506983718,0.7004865405595759,1.0,2.0,-inf,inf,,0.0
5351,9134,9129,AC,3.303194004,1.1460689240000002,0.0,3.9546907945533716e-06,1040.0,True,1040.0,6218.755219495297,1.0,0,40,5.465850300793231,21.009271334414613,1.0,2.0,-inf,inf,,0.0
5572,9135,35337,AC,1.1398887436846803,0.3954940470867438,0.0,2.422517712344554e-06,1040.0,True,1040.0,6218.755219495297,1.0,0,40,2.886109704463384,7.395624168870091,1.0,2.0,-inf,inf,,0.0
5348,9146,33904,AC,0.11786009598777908,0.04089246314114821,0.0,4.191569686803965e-07,1040.0,True,1040.0,6218.755219495297,1.0,0,40,0.3919873234507356,1.0044631770994892,1.0,2.0,-inf,inf,,0.0
1397,913,33425,AC,0.40447362134242315,0.11694578498042521,0.0,1.0578993521091405e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.2776079851077403,2.15264805722952,1.0,2.0,-inf,inf,,0.0
24634,9152,25496,AC,5.56101722,1.60787099,0.0,7.127515774099251e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,1.8984569346275477,14.721153033382087,1.0,1.0,-inf,inf,,0.0
5583,9157,31908,AC,0.13986152274935884,0.04043837581832293,0.0,3.8939810027903703e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.10898530840710849,0.8451018162106203,1.0,2.0,-inf,inf,,0.0
10865,912,31118,AC,0.33457305606418425,0.0967361491918122,0.0,1.2614021959390024e-06,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,0.46118140254352513,3.5761264209688046,1.0,4.0,-inf,inf,,0.0
14865,35342,32842,AC,0.5243504917004694,0.15160609973617203,0.0,2.599723205226571e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.2568405524406573,2.987417577422497,1.0,2.0,-inf,inf,,0.0
5597,9182,31693,AC,2.4256366549857318,0.7013261380624609,0.0,5.691348093328758e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.6569545426090766,12.848477595775057,1.0,2.0,-inf,inf,,0.0
29205,9207,35292,AC,15.596764131063164,3.8850954000000004,0.0,0.0,1040.0,True,1040.0,6218.755219495297,1.0,0,40,27.7851103950883,99.20694982288575,1.0,2.0,-inf,inf,,0.0
5601,9214,31597,AC,0.069181871,0.0129925323,0.0,2.2427251629409364e-05,560.0,True,560.0,1554.6888048738242,1.0,0,40,0.12954328548762353,1.5067709690906508,1.0,2.0,-inf,inf,,0.0
5341,9215,31594,AC,2.4198002935135756,0.6996390168594536,0.0,2.0555447605900296e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.66007841258316,12.872700935849869,1.0,2.0,-inf,inf,,0.0
14881,34667,31471,AC,0.845205237647783,0.2443753925245981,0.0,4.790086477872377e-07,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,0.7794087401987874,9.065622030246026,1.0,4.0,-inf,inf,,0.0
5493,9236,31693,AC,1.4130603348183066,0.4085601403321466,0.0,5.468575916665447e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.9703805026803218,7.524595169902974,1.0,2.0,-inf,inf,,0.0
14896,9233,34899,AC,2.666910842375777,0.7710870526901742,0.0,6.629531004424154e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.832666516238195,14.210996179373753,1.0,2.0,-inf,inf,,0.0
14903,9240,34899,AC,2.703434959764334,0.7816493528560424,0.0,6.609233629555248e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.8489964507046794,14.337622946576865,1.0,2.0,-inf,inf,,0.0
14918,9264,31907,AC,0.30997753231199265,0.08962441255852835,0.0,1.7167631063351568e-06,780.0,True,780.0,1554.688804873824,1.0,0,40,0.327227941032469,2.5374147334464405,1.0,3.0,-inf,inf,,0.0
14922,9275,33906,AC,1.4465198264710057,0.41823526778387576,0.0,1.2434654866282869e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.9942045754844252,7.709333530426517,1.0,2.0,-inf,inf,,0.0
5636,9279,32441,AC,0.239903312,0.069363734,0.0,7.211864793192631e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.12042005247261758,1.4006549122103915,1.0,2.0,-inf,inf,,0.0
14932,9288,31471,AC,0.53272897027869,0.15402882628133965,0.0,3.9045326007750725e-07,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,0.7348028673194289,5.697861911889746,1.0,4.0,-inf,inf,,0.0
5643,9308,35301,AC,0.2290079727150433,0.025513388405040128,0.0,8.363225758689253e-07,3580.0,True,3580.0,10741.486288219148,1.0,0,40,0.49328388127520056,1.896051727779637,1.0,2.0,-inf,inf,,0.0
14950,9315,33923,AC,0.16999831420751493,0.049151855124171494,0.0,3.095838178332862e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.11914673243201318,0.9238962704746325,1.0,2.0,-inf,inf,,0.0
10879,933,34622,AC,1.8341403526870597,0.6363697739468963,0.0,5.647189196585768e-07,1040.0,True,1040.0,6218.755219495297,1.0,0,40,1.8392707281023088,11.78277720075254,1.0,2.0,-inf,inf,,0.0
14953,9341,35270,AC,2.6730280898801224,0.7728572021131839,0.0,5.910794083326191e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.830731679290553,14.195992925793776,1.0,2.0,-inf,inf,,0.0
5337,9341,32163,AC,2.019314445643698,0.5838479849222309,0.0,5.781465643312049e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.382050808655179,10.716799039802213,1.0,2.0,-inf,inf,,0.0
14958,9354,34982,AC,0.959302399,0.27736448849999995,0.0,1.1843030106935802e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.46306372614253466,5.386083707574139,1.0,2.0,-inf,inf,,0.0
5666,9368,31940,AC,0.32799126396055883,0.094832563073381,0.0,5.186034031771529e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.2281561809164972,1.7691852754314397,1.0,2.0,-inf,inf,,0.0
14973,9373,31369,AC,1.5653111808718767,0.4525800632172827,0.0,3.210730175366992e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.0788336313073998,8.365570318902869,1.0,2.0,-inf,inf,,0.0
14975,34959,3398,AC,1.2378727735,0.357907836,0.0,1.3579219606817836e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.882621519669435,6.844088072063172,1.0,2.0,-inf,inf,,0.0
5670,35270,31369,AC,0.714286867201439,0.20652307122681485,0.0,6.507737084047904e-07,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,0.6601489849783357,7.678463010227177,1.0,4.0,-inf,inf,,0.0
5674,43963,32899,AC,22.51706815200217,7.812470524306934,0.0,5.17359595185445e-06,1040.0,True,1040.0,4160.0,1.0,0,40,8.164309605458426,144.75636825736132,1.0,2.0,-inf,inf,,0.0
5676,35220,34071,AC,0.6782267195,0.1960975005,0.0,1.414515096418497e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.5154172272757026,3.996685803281426,1.0,2.0,-inf,inf,,0.0
5320,31436,31013,AC,1.972640445258644,0.5703527895744519,0.0,1.7625120944039622e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.9120003214286186,10.607848974629198,1.0,2.0,-inf,inf,,0.0
1514,943,941,AC,2.6113857,0.906040982,0.0,1.5143767609864591e-05,1040.0,True,1040.0,6218.755219495297,1.0,0,40,6.484495884383864,16.61644892130134,1.0,2.0,-inf,inf,,0.0
5372,9435,33918,AC,2.0501360694111597,0.5927593574202078,0.0,5.654588519639012e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.4048757264013196,10.893789679403532,1.0,2.0,-inf,inf,,0.0
5682,9440,33294,AC,0.5894176634247457,0.17041940473243633,0.0,7.482405834879026e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.40563365954838004,3.145394066510137,1.0,2.0,-inf,inf,,0.0
15002,9448,9447,AC,1.767928338,0.613395222,0.0,5.511255559067333e-06,1040.0,True,1040.0,6218.755219495297,1.0,0,40,2.9236266872642087,11.23764153298444,1.0,2.0,-inf,inf,,0.0
5649,9460,32711,AC,0.11916937239970851,0.04134686159793941,0.0,1.1204212489716108e-06,1040.0,True,1040.0,6218.755219495297,1.0,0,40,0.3212571709543161,0.8232179442999804,1.0,2.0,-inf,inf,,0.0
5686,9463,9462,AC,2.68101152,0.9301971800000001,0.0,2.38215864297715e-05,1040.0,True,1040.0,6218.755219495297,1.0,0,40,6.645290304375559,17.02848284255907,1.0,2.0,-inf,inf,,0.0
15025,9471,32326,AC,0.3176731914807467,0.09184939001183477,0.0,3.214881982191257e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.2224445529280842,1.7248957536869436,1.0,2.0,-inf,inf,,0.0
5709,9475,33582,AC,0.8242974054667948,0.23833090683255198,0.0,4.3401511370324315e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.5708578463995349,4.426587490014973,1.0,2.0,-inf,inf,,0.0
5377,9492,9489,AC,0.15331922402496787,0.05319520882493616,0.0,3.313565648456413e-06,2080.0,True,2080.0,6218.755219495297,1.0,0,40,0.7604724804455166,1.948702312821181,1.0,2.0,-inf,inf,,0.0
15037,9503,32222,AC,0.09378457109149572,0.010448354432191638,0.0,7.405924889029329e-07,3580.0,True,3580.0,10741.486288219148,1.0,0,40,0.3203435683411621,0.8208768477172222,1.0,2.0,-inf,inf,,0.0
15041,9503,30976,AC,2.4676326114,0.27491493642,0.0,2.6911130402606852e-06,3580.0,True,3580.0,10741.486288219148,1.0,0,40,7.757574621426035,19.878699092174273,1.0,2.0,-inf,inf,,0.0
5717,9515,33458,AC,1.2932809729733075,0.3739274019136947,0.0,8.734001692641391e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.8864280583732627,6.873605011723186,1.0,2.0,-inf,inf,,0.0
5721,9521,33098,AC,0.1619653667497195,0.046829344374956026,0.0,4.605163221009869e-06,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,0.23432203396745066,1.8169969822385994,1.0,3.0,-inf,inf,,0.0
5730,9532,32822,AC,0.04408645779442409,0.012746798342367246,0.0,3.299648324458345e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.04153981999052645,0.3221110976529238,1.0,2.0,-inf,inf,,0.0
15013,9543,31754,AC,0.5696357722001761,0.16469936178546832,0.0,6.89157558010152e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.3922000699801533,3.041226347867465,1.0,2.0,-inf,inf,,0.0
5444,34186,32650,AC,0.778209601010416,0.22500430152758222,0.0,5.782827842886991e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.5392161847925551,4.181229413015337,1.0,2.0,-inf,inf,,0.0
5740,9543,34303,AC,1.7053404244353048,0.49306762358249245,0.0,1.613616017681753e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.1770880439541187,9.127461841641672,1.0,2.0,-inf,inf,,0.0
24674,9559,9557,AC,0.07709329466666666,0.022290095666666662,0.0,1.3724437186624253e-06,780.0,True,780.0,1554.688804873824,1.0,0,40,0.07906214758038838,0.6130694631253648,1.0,3.0,-inf,inf,,0.0
10889,959,384,AC,2.843712355,0.8222064950000001,0.0,1.0550541176387502e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.9413473480139412,15.053737000713422,1.0,2.0,-inf,inf,,0.0
5759,9577,32163,AC,2.3830449220679917,0.6890135454133143,0.0,7.948942315128127e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.6276809239584922,12.621481969940294,1.0,2.0,-inf,inf,,0.0
5754,33806,32479,AC,1.9742536055,0.5708190730000001,0.0,5.264305693492647e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.6944684800198129,10.770196136408654,1.0,2.0,-inf,inf,,0.0
15110,9602,9599,AC,0.0335259256,0.00373506484,0.0,1.4094743672506123e-07,1790.0,True,1790.0,10741.486288219148,1.0,0,40,0.14648584874317863,0.3753683658272197,1.0,1.0,-inf,inf,,0.0
5772,9602,32232,AC,0.24339416383065945,0.027116201047543732,0.0,1.769429518454338e-06,3580.0,True,3580.0,10741.486288219148,1.0,0,40,0.7831148272959505,2.00672307597791,1.0,2.0,-inf,inf,,0.0
24684,9608,9605,AC,0.0773621365,0.0223678664,0.0,6.119281512497339e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.052776233580753895,0.4092413142994047,1.0,2.0,-inf,inf,,0.0
24685,9616,32895,AC,0.75104337,0.2171501695,0.0,1.5519304896327904e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.3451641091578529,4.014745012012047,1.0,2.0,-inf,inf,,0.0
15115,9616,9608,AC,0.192331436,0.055608938000000004,0.0,1.1128199329416078e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.13122221461361225,1.0175328539044661,1.0,2.0,-inf,inf,,0.0
5787,9632,32480,AC,5.7786612198,0.64379181202,0.0,1.3299044505668025e-06,3580.0,True,3580.0,10741.486288219148,1.0,0,40,7.195120405451127,46.09354097506364,1.0,2.0,-inf,inf,,0.0
1525,959,31441,AC,2.4139231847437146,0.6979384267971509,0.0,4.234595376191314e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.6532188826614742,12.819510269328896,1.0,2.0,-inf,inf,,0.0
5793,9654,33628,AC,2.060483605324956,0.5957505261657451,0.0,2.285614703697734e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.712371628832538,11.04784793734692,1.0,2.0,-inf,inf,,0.0
5796,9651,9650,AC,1.54670065,0.44720148,0.0,1.201297672510161e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.055923455891706,8.187918568070701,1.0,2.0,-inf,inf,,0.0
5799,9659,33628,AC,0.289132786941203,0.08359758217201128,0.0,6.526689184573817e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.24202682759759775,1.8767420541710713,1.0,2.0,-inf,inf,,0.0
24701,9687,34195,AC,0.14052316986856406,0.040629659402602124,0.0,1.5024224471470998e-06,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,0.205337189805296,1.5922405925744212,1.0,4.0,-inf,inf,,0.0
5811,9689,9687,AC,1.47934842,0.427725683,0.0,1.9000749960636183e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.0092104126241035,7.825692885699725,1.0,2.0,-inf,inf,,0.0
5764,32902,32898,AC,1.91510045502327,0.5537164485712922,0.0,8.853113256995502e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.3164454474764893,10.208077169895128,1.0,2.0,-inf,inf,,0.0
29229,9708,43959,AC,50.92583556789568,17.66915348956469,0.0,1.964252594776051e-05,1040.0,True,1040.0,4160.0,1.0,0,40,23.672674300011106,323.94880181008205,1.0,2.0,-inf,inf,,0.0
15176,9725,31594,AC,1.599451769845968,0.46245104769608614,0.0,1.589339424162065e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.0992998508194023,8.52427096886525,1.0,2.0,-inf,inf,,0.0
10896,980,31552,AC,4.843177193756475,1.6803777610729005,0.0,7.49925923226633e-07,1040.0,True,1040.0,6218.755219495297,1.0,0,40,8.02187523340205,30.83394972688986,1.0,2.0,-inf,inf,,0.0
5827,9748,32710,AC,2.3380830605000003,0.6760128429999999,0.0,6.544590326233906e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.0698054919907802,12.44334549519707,1.0,2.0,-inf,inf,,0.0
24709,9767,9762,AC,8.423876978000001,2.9227292028000003,0.0,7.481725185048848e-07,1040.0,True,1040.0,6218.755219495297,1.0,0,40,8.353228123696365,53.51263649485951,1.0,2.0,-inf,inf,,0.0
5836,9761,33904,AC,0.12029112201274578,0.04173587672651496,0.0,8.17627949556111e-07,1040.0,True,1040.0,6218.755219495297,1.0,0,40,0.38443913107761096,0.9851210177007559,1.0,2.0,-inf,inf,,0.0
5848,35048,31255,AC,0.53867022,0.18689539,0.0,5.518680791127948e-06,1040.0,True,1040.0,6218.755219495297,1.0,0,40,1.5751986471931192,4.03642909621099,1.0,2.0,-inf,inf,,0.0
5853,6252,35164,AC,0.08699700769923406,0.02515356354907376,0.0,2.077658065368879e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.062116710013666934,0.4816699169532689,1.0,2.0,-inf,inf,,0.0
15195,9797,9788,AC,1.885170925,0.54506265,0.0,1.0608371968066594e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.2862231788605878,9.973725453405994,1.0,2.0,-inf,inf,,0.0
15151,9801,32703,AC,2.2235893793671764,0.6429094412205745,0.0,4.084665792370055e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.520096281552281,11.787241300048967,1.0,2.0,-inf,inf,,0.0
5859,9811,31369,AC,1.1025137403336125,0.3187720089224726,0.0,2.1264454802019304e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.7603111808605125,5.895660334604799,1.0,2.0,-inf,inf,,0.0
5862,9471,32243,AC,0.03261260318417445,0.009429299817095732,0.0,1.9792775707359596e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.023049940721582514,0.17873552914666047,1.0,2.0,-inf,inf,,0.0
5863,9288,31472,AC,0.16803819076347862,0.04858500105872127,0.0,4.629709720121572e-07,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,0.23749784225243173,1.8416230661466135,1.0,4.0,-inf,inf,,0.0
15219,9843,34899,AC,0.9912277335808944,0.2865953361638145,0.0,6.44713455607498e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.6894672204491579,5.346316936983289,1.0,2.0,-inf,inf,,0.0
5870,9843,33323,AC,0.10309422562228313,0.029807744719174224,0.0,5.551331403779139e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.07281943992205296,0.5646618047240688,1.0,2.0,-inf,inf,,0.0
5876,9861,34899,AC,0.12085329395441118,0.0349423894800396,0.0,5.529046348971021e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.087821146320785,0.680989129104976,1.0,2.0,-inf,inf,,0.0
5877,9859,31683,AC,1.1931047446863,0.34496451852329296,0.0,6.646343549575794e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.8173510161463197,6.337962779777731,1.0,2.0,-inf,inf,,0.0
14614,9872,32650,AC,1.7805890854314494,0.5148247874516421,0.0,6.599230555951744e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.2225262751129282,9.479802283109867,1.0,2.0,-inf,inf,,0.0
15236,9546,32978,AC,0.7330282435032792,0.2119417170675676,0.0,1.1766590652507952e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.5048308842774846,3.9145964113662943,1.0,2.0,-inf,inf,,0.0
24722,9895,31701,AC,0.06556375940954387,0.007304358889004447,0.0,9.803283584254622e-07,5370.0,True,5370.0,10741.486288219148,1.0,0,40,0.21177674601171848,0.8241017116775032,1.0,2.0,-inf,inf,,0.0
5888,9923,31982,AC,0.8559384201922902,0.24747767410254584,0.0,2.7408917415545247e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.5858097098474736,4.542528318556613,1.0,2.0,-inf,inf,,0.0
28822,9951,33985,AC,2.8823845599999998,0.83338629,0.0,3.8038729106383163e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,1.0040267828309464,7.785497606016737,1.0,1.0,-inf,inf,,0.0
5894,9951,33989,AC,0.7937333799999999,0.22949344,0.0,3.5660088787833217e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.5432669790562982,4.212640376927989,1.0,2.0,-inf,inf,,0.0
1540,33497,1004,AC,2.34770906356747,0.6787953678778237,0.0,3.499101734051573e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.6074395463707618,12.464524805603086,1.0,2.0,-inf,inf,,0.0
5897,9975,32311,AC,2.5034827158770203,0.27890902016401853,0.0,1.7883023048164176e-06,3580.0,True,3580.0,10741.486288219148,1.0,0,40,7.802188924744233,19.993022750553266,1.0,2.0,-inf,inf,,0.0
15247,9979,31355,AC,2.0147194122000003,0.22445703503999997,0.0,3.573853419540538e-06,3580.0,True,3580.0,10741.486288219148,1.0,0,40,4.196265508286221,16.129325869396055,1.0,2.0,-inf,inf,,0.0
5903,9979,9976,AC,0.7782380240000001,0.08670247706666666,0.0,1.70580529351602e-05,5370.0,True,5370.0,10741.486288219148,1.0,0,40,3.6230783815644276,9.284098245804767,1.0,3.0,-inf,inf,,0.0
5905,9984,33897,AC,0.4071196778297937,0.11771113270756602,0.0,1.4245418624626127e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.28012194239884625,2.172141967956032,1.0,2.0,-inf,inf,,0.0
5906,34517,33966,AC,2.4313195499999996,0.702971885,0.0,1.5317756371971534e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.6746156336512255,12.985426514249717,1.0,2.0,-inf,inf,,0.0
28828,9460,10020,AC,14.41513656,5.00144304,0.0,2.9857530778131034e-05,520.0,True,520.0,6218.755219495297,1.0,0,40,17.875136425252386,45.80483921453231,1.0,1.0,-inf,inf,,0.0
5957,9450,32039,AC,4.808499949000001,1.390288427,0.0,5.944556969624823e-07,260.0,True,260.0,1554.6888048738242,1.0,0,40,1.1111388830748252,12.92411108258415,1.0,1.0,-inf,inf,,0.0
15496,11028,11023,AC,1.0424343600000001,0.3014011385,0.0,1.5605935043505868e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.5637540739735464,5.522487585110175,1.0,2.0,-inf,inf,,0.0
6564,33199,11161,AC,0.939955125324629,0.27176996748993726,0.0,1.8044552722204742e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.6345762195947806,4.9895334683016,1.0,2.0,-inf,inf,,0.0
15591,31534,11169,AC,0.4744774584962049,0.137186214743833,0.0,3.6091491846395745e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.32897213151284743,2.5509396623045477,1.0,2.0,-inf,inf,,0.0
6601,34780,11253,AC,4.591111973365776,1.592920391670806,0.0,2.31973056276602e-07,1040.0,True,1040.0,6218.755219495297,1.0,0,40,5.582818335527795,29.257909694285118,1.0,2.0,-inf,inf,,0.0
15529,32562,11067,AC,0.0827963675,0.023939069549999997,0.0,4.2103722524736386e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.062508143078009,0.484705195730154,1.0,2.0,-inf,inf,,0.0
15807,11762,11087,AC,1.908896,0.5519221400000001,0.0,1.5111289023496018e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.3022533380096248,10.09802768100893,1.0,2.0,-inf,inf,,0.0
6903,32749,12221,AC,0.1523725341405819,0.04405576138232035,0.0,7.07394743220291e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.10745736362045918,0.8332537154607154,1.0,2.0,-inf,inf,,0.0
